,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_validation_fraction,param_tol,param_scoring,param_n_iter_no_change,param_min_samples_leaf,param_max_leaf_nodes,param_max_iter,param_max_depth,param_learning_rate,param_l2_regularization,param_early_stopping,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
265,93.36123974323273,4.821327540978207,1.0610774755477905,0.1762034590563326,0.2,1e-07,loss,10,10,,200,50,0.2,0.5,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-07, 'scoring': 'loss', 'n_iter_no_change': 10, 'min_samples_leaf': 10, 'max_leaf_nodes': None, 'max_iter': 200, 'max_depth': 50, 'learning_rate': 0.2, 'l2_regularization': 0.5, 'early_stopping': True, 'class_weight': 'balanced'}",0.9748780392394423,0.9830138363189028,0.9810186645069547,0.9857351238054648,0.9833654780009373,0.9856377856962492,0.9864625562687966,0.9847579860995356,0.9812412825875549,0.9657097288492004,0.9811820481373038,0.006070761096027732,91
266,13.269767427444458,0.8106602019217081,0.3817700624465942,0.05230217466562206,0.2,1e-06,loss,30,50,19,200,,0.1,0.0,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-06, 'scoring': 'loss', 'n_iter_no_change': 30, 'min_samples_leaf': 50, 'max_leaf_nodes': 19, 'max_iter': 200, 'max_depth': None, 'learning_rate': 0.1, 'l2_regularization': 0, 'early_stopping': True, 'class_weight': 'balanced'}",0.9133680402758108,0.9384329047655794,0.9429800314525765,0.9466283304338008,0.9458411795045095,0.9482294942826767,0.9495977712119125,0.9435040336534648,0.9392388038702115,0.9009089943397386,0.9368729583790281,0.01549733553337994,591
267,5.661795330047608,0.39650086894450187,0.1308431625366211,0.030692221587488494,0.1,1e-06,loss,20,50,19,50,100,0.05,0.01,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-06, 'scoring': 'loss', 'n_iter_no_change': 20, 'min_samples_leaf': 50, 'max_leaf_nodes': 19, 'max_iter': 50, 'max_depth': 100, 'learning_rate': 0.05, 'l2_regularization': 0.01, 'early_stopping': True, 'class_weight': 'balanced'}",0.8870397696274501,0.8931989522645819,0.8956731631166683,0.8992802922766936,0.8982063100311076,0.8951159763411989,0.904250154250029,0.8912968152525651,0.8947043289191253,0.846577401365916,0.8905343163445336,0.015298261572132344,978
268,175.39103548526765,5.6510235255325485,1.2080761909484863,0.17914661148705788,0.1,1e-07,loss,5,10,,50,50,0.05,0.0,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-07, 'scoring': 'loss', 'n_iter_no_change': 5, 'min_samples_leaf': 10, 'max_leaf_nodes': None, 'max_iter': 50, 'max_depth': 50, 'learning_rate': 0.05, 'l2_regularization': 0, 'early_stopping': True, 'class_weight': 'balanced'}",0.9693810958213145,0.9766987983495845,0.9759351666681624,0.9796625635134424,0.9784634579821523,0.9806845437798594,0.9827459217194983,0.9789609156411595,0.9751226735572867,0.9530000991162639,0.9750655236148724,0.00813042141989568,147
269,26.159432411193848,3.369080061159632,1.4876359701156616,0.1306787377571533,0.2,1e-08,loss,30,200,,100,50,0.1,0.0,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 30, 'min_samples_leaf': 200, 'max_leaf_nodes': None, 'max_iter': 100, 'max_depth': 50, 'learning_rate': 0.1, 'l2_regularization': 0, 'early_stopping': True, 'class_weight': 'balanced'}",0.9513562015149858,0.9725850227649633,0.9735006896516095,0.9777736035666768,0.9765045869602242,0.9785610504035323,0.9788265312401183,0.9772785394516832,0.9724769738495121,0.9477279893311722,0.9706591188734477,0.010822554285849346,193
270,7.029049277305603,1.1007974103063278,0.17123148441314698,0.05461428732143428,0.1,1e-08,loss,5,200,31,50,,0.05,0.3,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 5, 'min_samples_leaf': 200, 'max_leaf_nodes': 31, 'max_iter': 50, 'max_depth': None, 'learning_rate': 0.05, 'l2_regularization': 0.3, 'early_stopping': True, 'class_weight': 'balanced'}",0.8948903043264462,0.9037720872992758,0.9064289175599355,0.9112763070012162,0.9088833657060608,0.906608975763172,0.9143510266825898,0.9020855581604603,0.9047332268371322,0.8565013563835775,0.9009531125719867,0.015643430495419438,951
271,9.748212242126465,1.3967861929293377,0.269008207321167,0.050359734858507865,0.1,1e-08,loss,5,20,19,100,,0.05,0.01,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 5, 'min_samples_leaf': 20, 'max_leaf_nodes': 19, 'max_iter': 100, 'max_depth': None, 'learning_rate': 0.05, 'l2_regularization': 0.01, 'early_stopping': True, 'class_weight': 'balanced'}",0.8957956981297207,0.9113591162980645,0.9128598623839458,0.9189777932691108,0.9155410787357149,0.9157919196398714,0.9219839290325514,0.910948633221807,0.9110916824757186,0.8714514003489657,0.9085801113535471,0.014029179549384915,902
272,18.190427684783934,1.6062494542733916,0.5775233745574951,0.08652606974016526,0.1,1e-06,loss,30,100,31,200,10,0.2,0.01,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-06, 'scoring': 'loss', 'n_iter_no_change': 30, 'min_samples_leaf': 100, 'max_leaf_nodes': 31, 'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.2, 'l2_regularization': 0.01, 'early_stopping': True, 'class_weight': 'balanced'}",0.9316543729012603,0.9598919409379293,0.9649525350010851,0.966511109356614,0.9647245344940507,0.9679359874025246,0.9690908376848583,0.9649998142550102,0.9615288912405597,0.9297331564747293,0.9581023179748621,0.013949044231528469,305
273,11.710708141326904,1.5538805520105783,0.2998342990875244,0.08999474002583485,0.1,1e-08,loss,10,100,100,50,,0.05,0.001,True,balanced,"{'validation_fraction': 0.1, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 10, 'min_samples_leaf': 100, 'max_leaf_nodes': 100, 'max_iter': 50, 'max_depth': None, 'learning_rate': 0.05, 'l2_regularization': 0.001, 'early_stopping': True, 'class_weight': 'balanced'}",0.9143237767277677,0.9270351326767179,0.9272509850756662,0.9336804857625887,0.9328952100411609,0.9323870248414955,0.9358304812158735,0.9275417083878778,0.9266356604127688,0.8831278357986282,0.9240708300940546,0.014786897275988932,738
274,13.25499210357666,1.6307471339815813,0.36332948207855226,0.06298457520522327,0.2,1e-08,loss,20,50,19,200,,0.2,0.3,True,balanced,"{'validation_fraction': 0.2, 'tol': 1e-08, 'scoring': 'loss', 'n_iter_no_change': 20, 'min_samples_leaf': 50, 'max_leaf_nodes': 19, 'max_iter': 200, 'max_depth': None, 'learning_rate': 0.2, 'l2_regularization': 0.3, 'early_stopping': True, 'class_weight': 'balanced'}",0.9223494798418402,0.9499556056921679,0.9542066840112213,0.9575791593562741,0.9575425378409262,0.959297767111184,0.9601442883711241,0.9555554652884489,0.949039249769569,0.9193393945302488,0.9485009631813005,0.014266484742891552,423
